,Date,Product,Sales,Production,Factory_Issue,Delivery,Group,Sub-Group,holiday_type,holiday_name,Station,Rainfall,Sunshine,Humidity,Temperature,category,scope_or_location,typical_rain_mm,BDT_USD
5373,2023-03-11,POV002L09P,285.0000000000001,0,445.0,488.0000000000001,P,POV,,,Dhaka,0.0,4.1,54.0,27.4,no_event,,,103.2091
5374,2023-03-12,POV002L09P,15.0,1008,589.0,512.0000000000001,P,POV,,,Dhaka,0.0,8.3,48.0,28.4,no_event,,,
5375,2023-03-13,POV002L09P,0.0,1503,330.0,245.0,P,POV,,,Dhaka,0.0,8.7,48.0,28.2,no_event,,,103.8771
5376,2023-03-14,POV002L09P,58.0,1936,830.0,812.0,P,POV,,,Dhaka,0.0,3.7,51.0,28.6,no_event,,,103.8633
5377,2023-03-15,POV002L09P,100.0,480,645.0,773.0,P,POV,,,Dhaka,0.0,2.3,67.0,27.2,no_event,,,103.8717
5378,2023-03-16,POV002L09P,2187.0,0,465.0,290.0,P,POV,,,Dhaka,2.0,3.0,68.0,27.7,no_event,,,105.5916
5379,2023-03-17,POV002L09P,0.0,0,860.0,917.0,P,POV,National Holiday,Sheikh Mujibur Rahman's birthday,Dhaka,1.0,0.5,68.0,24.9,national_holiday,Nationwide,65.8,105.1719
5380,2023-03-18,POV002L09P,354.0000000000001,1502,1059.0,1001.0,P,POV,,,Dhaka,0.0,4.3,57.0,27.1,no_event,,,104.0768
5381,2023-03-19,POV002L09P,2638.999999999999,0,702.0,605.0,P,POV,,,Dhaka,0.0,0.0,87.0,22.8,no_event,,,
5382,2023-03-20,POV002L09P,1774.0,0,1175.0,1092.0,P,POV,,,Dhaka,18.0,3.3,73.0,24.2,no_event,,,103.6037
5383,2023-03-21,POV002L09P,1372.0,3501,1905.0,1638.0,P,POV,,,Dhaka,0.0,5.7,71.0,24.6,no_event,,,105.3344
5384,2023-03-22,POV002L09P,1357.0,951,1780.0,1830.0,P,POV,,,Dhaka,0.0,9.0,67.0,26.0,no_event,,,103.4488
5385,2023-03-23,POV002L09P,2171.000000000001,1500,695.0,855.0,P,POV,,,Dhaka,0.0,7.8,65.0,26.7,religious_period,Nationwide,65.8,103.3273
5386,2023-03-24,POV002L09P,0.0,2998,641.0,716.0,P,POV,,,Dhaka,0.0,7.5,74.0,25.3,no_event,,,103.5196
5387,2023-03-25,POV002L09P,435.0000000000001,704,1020.0,1527.0,P,POV,,,Dhaka,19.0,5.4,77.0,25.9,no_event,,,
5388,2023-03-26,POV002L09P,0.0,0,2470.0,1488.0,P,POV,National Holiday,Independence Day,Dhaka,2.0,6.8,70.0,27.0,national_holiday,Nationwide,65.8,
5389,2023-03-27,POV002L09P,2261.000000000001,0,510.0,486.0,P,POV,,,Dhaka,0.0,7.6,62.0,27.4,no_event,,,103.3791
5390,2023-03-28,POV002L09P,1375.0,0,622.0,1110.0,P,POV,,,Dhaka,0.0,7.3,62.0,28.4,no_event,,,105.8794
5391,2023-03-29,POV002L09P,1089.0,2635,945.0,1095.0,P,POV,,,Dhaka,0.0,2.6,78.0,25.2,no_event,,,105.174
5392,2023-03-30,POV002L09P,716.0,1213,1457.0,1525.0,P,POV,,,Dhaka,4.0,6.1,70.0,26.3,no_event,,,105.6125
5393,2023-03-31,POV002L09P,0.0,0,1639.0,1865.0,P,POV,,,Dhaka,28.0,4.7,71.0,25.8,no_event,,,105.3651
5394,2023-04-01,POV002L09P,0.0,1514,185.0,148.0,P,POV,,,Dhaka,15.0,2.7,78.0,24.4,no_event,,,
5395,2023-04-02,POV002L09P,1634.0,0,565.0,84.99999999999999,P,POV,,,Dhaka,1.0,9.1,68.0,26.8,no_event,,,
5396,2023-04-03,POV002L09P,1110.0,0,459.0,589.0000000000001,P,POV,,,Dhaka,0.0,9.1,54.0,28.2,no_event,,,103.686
5397,2023-04-04,POV002L09P,1195.0,0,305.0,621.0,P,POV,,,Dhaka,0.0,7.3,65.0,29.9,no_event,,,104.0171
5398,2023-04-05,POV002L09P,840.0,0,70.0,245.0,P,POV,,,Dhaka,0.0,6.4,70.0,29.5,no_event,,,105.8737
5399,2023-04-06,POV002L09P,1344.999999999999,5013,2003.0,1455.0,P,POV,,,Dhaka,0.0,8.7,54.0,29.3,no_event,,,104.1121
5400,2023-04-07,POV002L09P,0.0,0,2405.0,1283.0,P,POV,,,Dhaka,0.0,9.5,50.0,29.4,no_event,,,104.2264
5401,2023-04-08,POV002L09P,115.0,4,610.0,897.9999999999999,P,POV,,,Dhaka,0.0,9.1,42.0,30.4,no_event,,,103.4872
5402,2023-04-09,POV002L09P,1940.0,0,9.0,598.0,P,POV,,,Dhaka,0.0,9.2,38.0,30.8,no_event,,,
5403,2023-04-10,POV002L09P,1306.0,2706,445.0,647.0000000000002,P,POV,,,Dhaka,0.0,8.6,41.0,30.5,no_event,,,104.3286
5404,2023-04-11,POV002L09P,790.9999999999998,0,1550.0,1718.0,P,POV,,,Dhaka,0.0,8.7,41.0,31.3,no_event,,,104.7271
5405,2023-04-12,POV002L09P,934.0,1001,795.0,547.0000000000001,P,POV,,,Dhaka,0.0,9.2,39.0,31.8,no_event,,,104.7433
5406,2023-04-13,POV002L09P,1650.0,0,917.0,906.0000000000002,P,POV,,,Dhaka,0.0,9.1,37.0,32.7,no_event,,,104.7682
5407,2023-04-14,POV002L09P,0.0,1007,585.0,1225.0,P,POV,National Holiday,Bengali New Year,Dhaka,0.0,9.2,43.0,33.1,cultural_holiday,Nationwide (strongest in cities),156.0,104.8697
5408,2023-04-15,POV002L09P,275.0000000000001,0,420.0,311.0000000000001,P,POV,,,Dhaka,0.0,6.5,50.0,34.0,no_event,,,104.3541
5409,2023-04-16,POV002L09P,1018.0,1319,1137.0,987.0,P,POV,,,Dhaka,0.0,8.1,47.0,34.0,no_event,,,
5410,2023-04-17,POV002L09P,649.0000000000002,0,182.0,347.0000000000001,P,POV,,,Dhaka,0.0,6.0,67.0,32.4,no_event,,,104.7094
5411,2023-04-18,POV002L09P,965.0,2011,526.0,535.0,P,POV,,,Dhaka,0.0,7.4,66.0,32.4,no_event,,,104.5869
5412,2023-04-19,POV002L09P,38.0,2379,1939.0,1025.0,P,POV,National Holiday,Shab-e-Qadr,Dhaka,0.0,8.1,68.0,32.2,religious_holiday,Nationwide,156.0,104.5578
5413,2023-04-20,POV002L09P,83.0,362,400.0,514.0,P,POV,National Holiday,Eid al-Fitr,Dhaka,0.0,7.9,68.0,32.1,no_event,,,104.5134
5414,2023-04-21,POV002L09P,0.0,0,0.0,198.0,P,POV,National Holiday,Jumatul Bidah,Dhaka,0.0,8.9,64.0,29.8,religious_holiday,Nationwide,156.0,104.461
5415,2023-04-22,POV002L09P,0.0,0,0.0,0.0,P,POV,National Holiday,Eid al-Fitr,Dhaka,0.0,5.6,60.0,29.5,religious_holiday,Nationwide,156.0,
5416,2023-04-23,POV002L09P,0.0,0,0.0,0.0,P,POV,National Holiday,Eid al-Fitr,Dhaka,1.0,0.0,62.0,26.3,religious_holiday,Nationwide,156.0,
5417,2023-04-24,POV002L09P,0.0,0,0.0,0.0,P,POV,,,Dhaka,0.0,8.5,56.0,28.1,no_event,,,104.1944
5418,2023-04-25,POV002L09P,290.0000000000001,0,255.0,270.0000000000001,P,POV,,,Dhaka,0.0,9.5,49.0,30.2,no_event,,,105.9155
5419,2023-04-26,POV002L09P,840.9999999999999,0,1235.0,339.0,P,POV,,,Dhaka,0.0,9.4,43.0,31.4,no_event,,,104.5985
5420,2023-04-27,POV002L09P,1588.0,0,395.0,902.0,P,POV,,,Dhaka,0.0,8.5,59.0,28.7,no_event,,,104.516
5421,2023-04-28,POV002L09P,0.0,0,0.0,250.0,P,POV,,,Dhaka,3.0,10.5,59.0,29.5,no_event,,,104.509
5422,2023-04-29,POV002L09P,74.0,1994,20.0,482.0009768009767,P,POV,,,Dhaka,0.0,8.4,68.0,27.9,no_event,,,103.14
5423,2023-04-30,POV002L09P,1408.0,0,995.0,468.0000000000001,P,POV,,,Dhaka,10.0,7.7,59.0,29.2,no_event,,,
5424,2023-05-01,POV002L09P,0.0,0,180.0,536.9990231990232,P,POV,National Holiday,Labour Day,Dhaka,2.0,4.6,61.0,28.3,national_holiday,Nationwide,339.0,104.3063
5425,2023-05-02,POV002L09P,839.0,0,710.0,1179.0,P,POV,,,Dhaka,0.0,9.0,52.0,30.1,no_event,,,104.323
5426,2023-05-03,POV002L09P,28.0,0,93.0,186.0000000000001,P,POV,,,Dhaka,0.0,3.8,72.0,28.1,no_event,,,104.8525
5427,2023-05-04,POV002L09P,707.0,0,0.0,0.0,P,POV,National Holiday,Buddha Purnima,Dhaka,7.0,2.0,73.0,28.4,religious_holiday,Nationwide (strongest in Buddhist communities),339.0,104.8293
5428,2023-05-05,POV002L09P,0.0,0,0.0,24.0,P,POV,,,Dhaka,1.0,8.9,67.0,29.9,no_event,,,104.8531
5429,2023-05-06,POV002L09P,458.0,0,0.0,45.00000000000001,P,POV,,,Dhaka,0.0,7.3,64.0,30.4,no_event,,,
5430,2023-05-07,POV002L09P,1529.0,2526,160.0,115.0,P,POV,,,Dhaka,12.0,9.6,59.0,32.5,no_event,,,
5431,2023-05-08,POV002L09P,1328.0,2500,2211.0,1314.0,P,POV,,,Dhaka,0.0,9.8,57.0,33.1,no_event,,,105.3513
5432,2023-05-09,POV002L09P,763.0000000000001,2000,1713.0,1387.0,P,POV,,,Dhaka,0.0,7.1,46.0,33.5,no_event,,,106.6515
5433,2023-05-10,POV002L09P,570.0,0,976.0,1218.0,P,POV,,,Dhaka,0.0,8.9,57.0,32.0,no_event,,,105.8035
5434,2023-05-11,POV002L09P,1087.0,1501,1150.0,874.0000000000001,P,POV,,,Dhaka,0.0,9.4,57.0,32.0,no_event,,,105.7034
5435,2023-05-12,POV002L09P,0.0,830,1422.0,1586.0,P,POV,,,Dhaka,0.0,0.8,59.0,31.3,no_event,,,105.8205
5436,2023-05-13,POV002L09P,45.00000000000001,0,420.0,659.0000000000001,P,POV,,,Dhaka,0.0,0.0,60.0,31.2,no_event,,,105.407
5437,2023-05-14,POV002L09P,1564.0,0,555.0,417.0000000000001,P,POV,,,Dhaka,0.0,0.0,53.0,28.3,no_event,,,
5438,2023-05-15,POV002L09P,464.0,1500,814.0,1083.0,P,POV,,,Dhaka,0.0,8.8,56.0,29.6,no_event,,,106.2693
5439,2023-05-16,POV002L09P,510.0000000000001,1431,920.0,979.0000000000002,P,POV,,,Dhaka,0.0,6.4,65.0,28.8,no_event,,,105.7544
5440,2023-05-17,POV002L09P,446.0000000000001,1300,800.0,779.0000000000002,P,POV,,,Dhaka,3.0,4.3,71.0,26.4,no_event,,,105.7121
5441,2023-05-18,POV002L09P,740.9999999999998,718,510.0,520.0,P,POV,,,Dhaka,50.0,4.8,75.0,26.5,no_event,,,105.6764
5442,2023-05-19,POV002L09P,0.0,467,500.0,593.0,P,POV,,,Dhaka,4.0,3.1,76.0,29.6,no_event,,,105.6562
5443,2023-05-20,POV002L09P,89.00000000000001,1000,147.0,256.0,P,POV,,,Dhaka,0.0,9.6,65.0,30.5,no_event,,,105.3633
5444,2023-05-21,POV002L09P,998.9999999999998,0,910.0,446.0000000000001,P,POV,,,Dhaka,0.0,5.6,74.0,29.1,no_event,,,
5445,2023-05-22,POV002L09P,660.0000000000001,0,150.0,644.0000000000001,P,POV,,,Dhaka,27.0,9.3,71.0,30.7,no_event,,,105.6305
5446,2023-05-23,POV002L09P,175.0,0,474.0,545.0,P,POV,,,Dhaka,0.0,2.7,82.0,26.7,no_event,,,106.5807
5447,2023-05-24,POV002L09P,289.0,0,329.0,271.0000000000001,P,POV,,,Dhaka,29.0,4.0,75.0,27.0,no_event,,,105.4201
5448,2023-05-25,POV002L09P,640.9999999999999,0,225.0,571.0000000000001,P,POV,,,Dhaka,0.0,4.1,72.0,29.0,no_event,,,105.5002
5449,2023-05-26,POV002L09P,0.0,0,150.0,258.0,P,POV,,,Dhaka,0.0,8.6,65.0,29.5,no_event,,,105.5296
5450,2023-05-27,POV002L09P,35.0,400,200.0,199.0,P,POV,,,Dhaka,1.0,3.5,79.0,26.6,no_event,,,
5451,2023-05-28,POV002L09P,931.0,402,250.0,303.0,P,POV,,,Dhaka,9.0,8.0,66.0,29.8,no_event,,,105.7382
5452,2023-05-29,POV002L09P,415.0,503,803.0,753.0000000000003,P,POV,,,Dhaka,0.0,8.5,59.0,31.6,no_event,,,105.5303
5453,2023-05-30,POV002L09P,319.0000000000001,310,220.0,375.0,P,POV,,,Dhaka,0.0,8.7,57.0,32.2,no_event,,,105.5882
5454,2023-05-31,POV002L09P,185.0000000000001,0,310.0,265.0000000000001,P,POV,,,Dhaka,0.0,9.1,55.0,33.7,no_event,,,105.5174
5455,2023-06-01,POV002L09P,695.9999999999999,0,300.0,94.0,P,POV,,,Dhaka,0.0,6.8,67.0,33.1,no_event,,,105.5535
5456,2023-06-02,POV002L09P,0.0,0,0.0,556.0000000000001,P,POV,,,Dhaka,0.0,8.3,65.0,32.9,no_event,,,105.623
5457,2023-06-03,POV002L09P,5.000000000000001,0,0.0,199.0,P,POV,,,Dhaka,0.0,8.5,65.0,32.9,no_event,,,106.0085
5458,2023-06-04,POV002L09P,757.0,0,300.0,120.0,P,POV,,,Dhaka,0.0,7.3,65.0,33.1,no_event,,,
5459,2023-06-05,POV002L09P,623.0,4,28.0,268.0000000000001,P,POV,,,Dhaka,0.0,9.1,59.0,33.7,no_event,,,105.8621
5460,2023-06-06,POV002L09P,265.0000000000001,0,0.0,244.0,P,POV,,,Dhaka,0.0,6.8,63.0,33.7,no_event,,,106.3148
5461,2023-06-07,POV002L09P,322.0,703,0.0,268.0,P,POV,,,Dhaka,0.0,0.8,65.0,33.5,no_event,,,106.2481
5462,2023-06-08,POV002L09P,500.0000000000001,502,0.0,275.0,P,POV,,,Dhaka,0.0,0.0,78.0,30.0,no_event,,,106.5712
5463,2023-06-09,POV002L09P,0.0,0,0.0,115.0,P,POV,,,Dhaka,2.0,0.0,90.0,27.0,no_event,,,106.5218
5464,2023-06-10,POV002L09P,24.0,502,255.0,374.9999999999999,P,POV,,,Dhaka,47.0,0.1,84.0,28.2,no_event,,,106.5441
5465,2023-06-11,POV002L09P,744.9999999999998,0,508.0,620.0,P,POV,,,Dhaka,1.0,0.0,79.0,28.9,no_event,,,106.5441
5466,2023-06-12,POV002L09P,898.0,2503,330.0,422.0000000000001,P,POV,,,Dhaka,0.0,0.0,87.0,27.0,no_event,,,106.6901
5467,2023-06-13,POV002L09P,410.0000000000001,0,805.0,591.0000000000001,P,POV,,,Dhaka,39.0,9.5,75.0,30.6,no_event,,,106.7324
5468,2023-06-14,POV002L09P,378.0,0,895.0,565.0,P,POV,,,Dhaka,0.0,5.0,73.0,32.3,no_event,,,107.6494
5469,2023-06-15,POV002L09P,400.0000000000001,0,670.0,218.0000000000001,P,POV,,,Dhaka,0.0,2.0,77.0,31.1,no_event,,,106.6621
5470,2023-06-16,POV002L09P,0.0,0,0.0,408.0000000000001,P,POV,,,Dhaka,0.0,4.4,80.0,31.0,no_event,,,106.5133
5471,2023-06-17,POV002L09P,50.0,0,0.0,200.0,P,POV,,,Dhaka,36.0,5.8,76.0,30.3,no_event,,,
5472,2023-06-18,POV002L09P,1563.0,1002,0.0,144.0,P,POV,,,Dhaka,42.0,0.7,86.0,28.9,no_event,,,106.4065
5473,2023-06-19,POV002L09P,1100.0,511,780.0,510.0000000000001,P,POV,,,Dhaka,3.0,2.2,82.0,29.3,no_event,,,106.5827
5474,2023-06-20,POV002L09P,1059.0,1501,784.0,965.0000000000002,P,POV,,,Dhaka,3.0,2.0,84.0,28.6,no_event,,,106.5557
5475,2023-06-21,POV002L09P,667.0000000000001,0,1222.0,824.0000000000001,P,POV,,,Dhaka,5.0,3.4,77.0,30.7,no_event,,,106.5342
5476,2023-06-22,POV002L09P,1224.0,506,589.0,777.0,P,POV,,,Dhaka,0.0,0.0,77.0,29.9,no_event,,,106.5483
5477,2023-06-23,POV002L09P,0.0,0,0.0,322.0000000000001,P,POV,,,Dhaka,0.0,5.7,76.0,30.3,no_event,,,106.5277
5478,2023-06-24,POV002L09P,115.0,0,60.0,216.0,P,POV,,,Dhaka,14.0,5.4,74.0,30.2,no_event,,,105.8662
5479,2023-06-25,POV002L09P,704.0000000000002,1501,50.0,208.0,P,POV,,,Dhaka,0.0,5.8,71.0,30.3,no_event,,,
5480,2023-06-26,POV002L09P,865.9999999999999,2004,1970.0,1412.889987789988,P,POV,,,Dhaka,1.0,1.3,79.0,28.7,no_event,,,106.5327
5481,2023-06-27,POV002L09P,241.0,522,0.0,749.0000000000001,P,POV,National Holiday,Eid-ul-Azha,Dhaka,4.0,0.0,88.0,27.4,religious_holiday,Nationwide,340.0,106.5997
5482,2023-06-28,POV002L09P,0.0,0,0.0,0.0,P,POV,National Holiday,Eid-ul-Azha,Dhaka,15.0,0.0,95.0,26.1,religious_holiday,Nationwide,340.0,106.6024
5483,2023-06-29,POV002L09P,0.0,0,0.0,0.0,P,POV,National Holiday,Eid-ul-Azha,Dhaka,115.0,0.0,94.0,26.5,religious_holiday,Nationwide,340.0,106.5186
5484,2023-06-30,POV002L09P,0.0,0,0.0,0.0,P,POV,National Holiday,Eid-ul-Azha,Dhaka,36.0,2.8,91.0,27.3,no_event,,,106.5275
5485,2023-07-01,POV002L09P,0.0,0,0.0,0.0,P,POV,Not a National Holiday,Bank Holiday,Dhaka,91.0,9.6,93.0,26.9,bank_holiday,Nationwide,373.0,
5486,2023-07-02,POV002L09P,185.0000000000001,0,190.0,134.0,P,POV,,,Dhaka,80.0,6.9,89.0,29.2,no_event,,,105.836
5487,2023-07-03,POV002L09P,870.0,0,774.0,246.0,P,POV,,,Dhaka,10.0,6.7,83.0,30.1,no_event,,,106.4642
5488,2023-07-04,POV002L09P,970.0,1017,478.0,646.0000000000001,P,POV,,,Dhaka,2.0,3.3,71.0,31.6,no_event,,,106.7448
5489,2023-07-05,POV002L09P,1055.0,500,475.0,1147.110012210012,P,POV,,,Dhaka,1.0,0.9,75.0,30.6,no_event,,,106.7586
5490,2023-07-06,POV002L09P,1764.0,801,412.0,535.0000000000001,P,POV,,,Dhaka,3.0,5.0,81.0,29.2,no_event,,,106.9975
5491,2023-07-07,POV002L09P,0.0,0,654.0,684.0,P,POV,,,Dhaka,11.0,5.2,81.0,29.5,no_event,,,106.9941
5492,2023-07-08,POV002L09P,330.0,0,165.0,411.0000000000001,P,POV,,,Dhaka,11.0,9.0,74.0,30.6,no_event,,,106.1535
5493,2023-07-09,POV002L09P,1215.0,806,470.0,250.0000000000001,P,POV,,,Dhaka,0.0,1.7,80.0,30.2,no_event,,,106.1535
5494,2023-07-10,POV002L09P,952.0,801,680.0,530.0000000000001,P,POV,,,Dhaka,1.0,2.5,78.0,30.3,no_event,,,106.9654
5495,2023-07-11,POV002L09P,629.0000000000003,796,1135.0,998.0,P,POV,,,Dhaka,3.0,0.0,76.0,30.3,no_event,,,107.3286
5496,2023-07-12,POV002L09P,160.0,802,419.0,611.0,P,POV,,,Dhaka,0.0,0.1,76.0,30.1,no_event,,,106.1283
5497,2023-07-13,POV002L09P,849.9999999999999,803,170.0,200.0,P,POV,,,Dhaka,1.0,3.9,77.0,30.2,no_event,,,107.1345
5498,2023-07-14,POV002L09P,0.0,0,385.0,393.0000000000001,P,POV,,,Dhaka,1.0,0.4,80.0,29.9,no_event,,,107.1103
5499,2023-07-15,POV002L09P,98.0,0,933.0,937.0,P,POV,,,Dhaka,6.0,6.3,75.0,29.6,no_event,,,106.9031
5500,2023-07-16,POV002L09P,547.0,840,360.0,746.9999999999999,P,POV,,,Dhaka,1.0,8.7,84.0,28.4,no_event,,,
5501,2023-07-17,POV002L09P,280.0000000000001,800,625.0,592.0000000000001,P,POV,,,Dhaka,0.0,4.5,74.0,30.4,no_event,,,107.1514
5502,2023-07-18,POV002L09P,185.0,1001,340.0,394.0000000000001,P,POV,,,Dhaka,0.0,8.5,68.0,31.7,no_event,,,106.9674
5503,2023-07-19,POV002L09P,704.0000000000001,2001,455.0,165.0,P,POV,,,Dhaka,0.0,5.5,69.0,31.6,no_event,,,106.9707
5504,2023-07-20,POV002L09P,1642.0,1359,1135.0,1023.0,P,POV,,,Dhaka,0.0,0.0,68.0,31.6,no_event,,,106.947
5505,2023-07-21,POV002L09P,0.0,0,2070.0,863.9999999999999,P,POV,,,Dhaka,0.0,0.0,67.0,31.8,no_event,,,106.9544
5506,2023-07-22,POV002L09P,100.0,2004,1090.0,1366.0,P,POV,,,Dhaka,0.0,0.6,65.0,31.8,no_event,,,106.8583
5507,2023-07-23,POV002L09P,1380.0,1000,1270.0,840.0,P,POV,,,Dhaka,0.0,4.6,70.0,31.5,no_event,,,106.8583
5508,2023-07-24,POV002L09P,702.9999999999999,1007,1656.0,1341.0,P,POV,,,Dhaka,0.0,3.9,65.0,32.1,no_event,,,106.8618
5509,2023-07-25,POV002L09P,270.0000000000001,202,816.0,1018.0,P,POV,,,Dhaka,0.0,9.1,67.0,32.1,no_event,,,106.9184
5510,2023-07-26,POV002L09P,1212.0,1014,584.0,612.0,P,POV,,,Dhaka,0.0,6.9,70.0,31.2,no_event,,,106.9589
5511,2023-07-27,POV002L09P,2372.000000000001,2517,810.0,1115.0,P,POV,,,Dhaka,5.0,0.6,79.0,29.9,no_event,,,106.9342
5512,2023-07-28,POV002L09P,0.0,0,950.0,971.0,P,POV,,,Dhaka,4.0,0.6,78.0,30.4,no_event,,,106.7381
5513,2023-07-29,POV002L09P,0.0,800,1345.0,1435.0,P,POV,National Holiday,Ashura,Dhaka,12.0,0.0,75.0,30.9,religious_holiday,Nationwide,373.0,106.4649
5514,2023-07-30,POV002L09P,1153.0,804,490.0,412.0,P,POV,,,Dhaka,0.0,8.7,67.0,32.5,no_event,,,106.4649
5515,2023-07-31,POV002L09P,626.9999999999999,1502,1170.0,1377.0,P,POV,,,Dhaka,1.0,8.0,75.0,31.3,no_event,,,106.9523
5516,2023-08-01,POV002L09P,483.0,2000,507.0,318.0000000000001,P,POV,,,Dhaka,5.0,5.2,70.0,31.1,no_event,,,106.9345
5517,2023-08-02,POV002L09P,405.0,803,1180.0,535.0000000000001,P,POV,,,Dhaka,5.0,0.2,88.0,28.3,no_event,,,107.9688
5518,2023-08-03,POV002L09P,722.0,805,535.0,501.0,P,POV,,,Dhaka,19.0,7.1,84.0,29.0,no_event,,,107.3064
5519,2023-08-04,POV002L09P,0.0,0,565.0,360.0,P,POV,,,Dhaka,5.0,2.1,90.0,28.0,no_event,,,107.3821
5520,2023-08-05,POV002L09P,100.0,1000,340.0,287.0000000000001,P,POV,,,Dhaka,55.0,5.7,81.0,29.4,weather_event,Chattogram division & south-east,316.5,106.5524
5521,2023-08-06,POV002L09P,797.0,1002,470.0,357.0,P,POV,,,Dhaka,5.0,5.0,91.0,27.8,no_event,,,106.6636
5522,2023-08-07,POV002L09P,516.0,0,355.0,658.0000000000002,P,POV,,,Dhaka,18.0,4.2,95.0,27.4,no_event,,,107.6734
5523,2023-08-08,POV002L09P,0.0,0,150.0,206.0,P,POV,,,Dhaka,54.0,7.1,91.0,27.3,no_event,,,107.7798
5524,2023-08-09,POV002L09P,0.0,0,0.0,0.0,P,POV,,,Dhaka,7.0,4.6,84.0,28.8,no_event,,,107.8239
5525,2023-01-01,POV005L04P,348.0000000000001,0,100.0,72.00000000000001,P,POV,,,Dhaka,0.0,4.0,81.0,17.9,school_university,Nationwide,7.7,
5526,2023-01-02,POV005L04P,160.0,154,88.0,85.0,P,POV,,,Dhaka,0.0,5.5,71.0,19.1,no_event,,,104.7776
5527,2023-01-03,POV005L04P,190.0,0,195.0,270.0,P,POV,,,Dhaka,0.0,0.0,87.0,16.2,no_event,,,101.699
5528,2023-01-04,POV005L04P,236.0,0,160.0,155.0,P,POV,,,Dhaka,0.0,0.0,91.0,14.8,no_event,,,101.9814
5529,2023-01-05,POV005L04P,210.0,500,195.0,151.0,P,POV,,,Dhaka,0.0,1.3,86.0,15.2,no_event,,,102.0143
5530,2023-01-06,POV005L04P,0.0,0,135.0,175.0,P,POV,,,Dhaka,0.0,0.8,89.0,14.5,no_event,,,102.1778
5531,2023-01-07,POV005L04P,135.0,0,100.0,169.0,P,POV,,,Dhaka,0.0,0.0,93.0,13.3,no_event,,,
5532,2023-01-08,POV005L04P,260.0,401,99.0,110.0,P,POV,,,Dhaka,0.0,2.6,88.0,16.0,no_event,,,
5533,2023-01-09,POV005L04P,210.0,0,325.0,178.0,P,POV,,,Dhaka,0.0,5.7,70.0,19.8,no_event,,,102.9932
5534,2023-01-10,POV005L04P,257.0,301,80.0,125.0,P,POV,,,Dhaka,0.0,6.0,59.0,21.0,no_event,,,103.4277
5535,2023-01-11,POV005L04P,188.0,604,310.0,317.0,P,POV,,,Dhaka,0.0,5.8,54.0,18.8,no_event,,,102.6598
5536,2023-01-12,POV005L04P,155.0,0,289.0,202.0,P,POV,,,Dhaka,0.0,4.4,71.0,16.3,no_event,,,102.5146
5537,2023-01-13,POV005L04P,0.0,0,190.0,90.0,P,POV,,,Dhaka,0.0,4.3,70.0,18.5,cultural_event,Tongi near Dhaka,7.7,102.5327
5538,2023-01-14,POV005L04P,25.0,302,40.0,103.0,P,POV,,,Dhaka,0.0,0.0,85.0,20.2,no_event,,,102.1802
5539,2023-01-15,POV005L04P,301.0,0,105.0,118.0,P,POV,,,Dhaka,0.0,5.2,65.0,20.8,no_event,,,
5540,2023-01-16,POV005L04P,125.0,0,270.0,279.0,P,POV,,,Dhaka,0.0,3.3,60.0,19.3,no_event,,,102.3013
5541,2023-01-17,POV005L04P,250.0,303,100.0,133.0,P,POV,,,Dhaka,0.0,4.0,58.0,18.7,no_event,,,102.278
5542,2023-01-18,POV005L04P,300.0,401,225.0,273.0000000000001,P,POV,,,Dhaka,0.0,3.9,63.0,17.9,no_event,,,104.7728
5543,2023-01-19,POV005L04P,206.0,0,335.0,285.0,P,POV,,,Dhaka,0.0,5.7,59.0,18.2,no_event,,,102.1467
5544,2023-01-20,POV005L04P,0.0,350,135.0,185.0,P,POV,,,Dhaka,0.0,4.4,65.0,18.9,cultural_event,Tongi near Dhaka,7.7,103.9747
5545,2023-01-21,POV005L04P,10.0,0,26.0,94.0,P,POV,,,Dhaka,0.0,4.4,66.0,18.7,no_event,,,
5546,2023-01-22,POV005L04P,272.0,0,100.0,60.0,P,POV,,,Dhaka,0.0,5.7,67.0,20.0,no_event,,,
5547,2023-01-23,POV005L04P,240.0,0,90.0,107.0,P,POV,,,Dhaka,0.0,3.1,70.0,20.9,no_event,,,104.5274
5548,2023-01-24,POV005L04P,55.0,700,120.0,50.0,P,POV,,,Dhaka,0.0,4.5,69.0,21.3,no_event,,,104.9484
5549,2023-01-25,POV005L04P,120.0,200,370.0,223.0,P,POV,,,Dhaka,0.0,4.4,73.0,21.7,no_event,,,102.2067
5550,2023-01-26,POV005L04P,165.0,0,100.0,104.0,P,POV,,,Dhaka,0.0,0.0,75.0,22.3,no_event,,,104.4405
5551,2023-01-27,POV005L04P,0.0,0,50.0,65.0,P,POV,,,Dhaka,0.0,4.6,68.0,23.0,no_event,,,104.3718
5552,2023-01-28,POV005L04P,85.0,0,50.0,165.0,P,POV,,,Dhaka,0.0,5.9,72.0,22.4,no_event,,,104.3967
5553,2023-01-29,POV005L04P,282.0,0,160.0,118.0,P,POV,,,Dhaka,0.0,4.3,78.0,19.7,no_event,,,
5554,2023-01-30,POV005L04P,315.0,300,85.0,90.0,P,POV,,,Dhaka,0.0,5.7,75.0,21.4,no_event,,,104.4221
5555,2023-01-31,POV005L04P,212.0,300,400.0,545.0,P,POV,,,Dhaka,0.0,4.4,63.0,24.1,no_event,,,105.084
