Date,Product,Sales,Production,Factory_Issue,Delivery,Sub-Group,Sales_lag_1,Sales_lag_2,Sales_lag_3,Sales_lag_7,Sales_lag_14,Sales_lag_21,Sales_lag_28,Sales_rolling_mean_7,Sales_rolling_std_7,Sales_rolling_min_7,Sales_rolling_max_7,Sales_rolling_mean_14,Sales_rolling_std_14,Sales_rolling_min_14,Sales_rolling_max_14,Sales_rolling_mean_30,Sales_rolling_std_30,Sales_rolling_min_30,Sales_rolling_max_30,Production_lag_1,Production_lag_7,Production_lag_14,Production_rolling_mean_7,Production_rolling_std_7,Production_rolling_min_7,Production_rolling_max_7,Production_rolling_mean_14,Production_rolling_std_14,Production_rolling_min_14,Production_rolling_max_14,Factory_Issue_lag_1,Factory_Issue_lag_7,Factory_Issue_lag_14,Delivery_lag_1,Delivery_lag_7,Delivery_lag_14,Sales_pct_change_1,Sales_pct_change_7,Sales_momentum_7,Sales_momentum_14,Sales_trend_7_14,day_of_week,day_of_month,week_of_year,month,quarter,day_of_week_sin,day_of_week_cos,day_of_month_sin,day_of_month_cos,month_sin,month_cos,is_weekend,day_of_year,product_total_volume,product_avg_daily,product_std_daily,product_cv,product_activity_freq,group_A,group_M,group_P,group_S,daily_avg_all_products,sales_relative_to_avg,daily_total_all_products,market_share,production_sales_ratio,delivery_sales_ratio,factory_issue_rate,inventory_proxy,target_7d_sum,target_7d_avg,target_7d_max,target_14d_sum,target_14d_avg,target_14d_max,target_30d_sum,target_30d_avg,target_30d_max
2023-05-19,POP001L12P,0.0,405,45.0,408.0000000000001,POP,0.0,200.0,200.0,90.0,0.0,1310.0,0.0,261.7142857142857,291.2963635690635,0.0,671.0,251.28571428571428,294.3648778619509,0.0,706.0,828.0666666666668,1132.8181195381806,0.0,3778.000000000001,405.0,700.0,535.0,673.4285714285714,247.7618864574437,405.0,1000.0,988.4285714285714,434.8006995758556,405.0,1700.0,45.0,700.0,685.0,408.0000000000001,137.0,685.0,0.0,-1.0,-261.7142857142857,-251.28571428571428,1.0415008486125608,4,19,20,5,2,-0.433883739117558,-0.9009688679024191,-0.651372482722222,-0.7587581226927911,0.49999999999999994,-0.8660254037844387,0,139,163573.0,740.1493212669683,1250.1105879670263,1.6889978171257654,0.7420814479638009,False,False,True,False,0.0,0.0,0.0,0.0,405000000.0,408000000.0000001,0.11111111083676269,-7988.0,471.0,67.28571428571429,157.0,2100.0,150.0,356.0,3702.0,123.4,356.0
2023-05-20,POP001L12P,0.0,319,250.0,96.0,POP,0.0,0.0,200.0,90.0,0.0,1310.0,3778.000000000001,248.85714285714286,301.93069214164274,0.0,671.0,251.28571428571428,294.3648778619509,0.0,706.0,828.0666666666668,1132.8181195381806,0.0,3778.000000000001,405.0,700.0,1200.0,619.0,280.6219283425038,319.0,1000.0,925.5,464.5596343271325,319.0,1700.0,45.0,700.0,710.0,408.0000000000001,137.0,938.0,0.0,-1.0,-248.85714285714286,-251.28571428571428,0.9903354139099785,5,20,20,5,2,-0.9749279121818236,-0.2225209339563146,-0.7907757369376986,-0.6121059825476627,0.49999999999999994,-0.8660254037844387,1,140,163573.0,740.1493212669683,1250.1105879670263,1.6889978171257654,0.7420814479638009,False,False,True,False,216.22928312629398,0.0,3027.209963768116,0.0,319000000.0,96000000.0,0.7836990571043917,-7669.0,628.0,89.71428571428571,157.0,2456.0,175.42857142857142,356.0,3777.0,125.9,356.0
2023-05-20,POP001L12P,0.0,319,250.0,96.0,POP,0.0,0.0,200.0,90.0,0.0,1310.0,3778.000000000001,248.85714285714286,301.93069214164274,0.0,671.0,251.28571428571428,294.3648778619509,0.0,706.0,828.0666666666668,1132.8181195381806,0.0,3778.000000000001,405.0,700.0,1200.0,619.0,280.6219283425038,319.0,1000.0,925.5,464.5596343271325,319.0,1700.0,45.0,700.0,710.0,408.0000000000001,137.0,938.0,0.0,-1.0,-248.85714285714286,-251.28571428571428,0.9903354139099785,5,20,20,5,2,-0.9749279121818236,-0.2225209339563146,-0.7907757369376986,-0.6121059825476627,0.49999999999999994,-0.8660254037844387,1,140,163573.0,740.1493212669683,1250.1105879670263,1.6889978171257654,0.7420814479638009,False,False,True,False,216.22928312629398,0.0,3027.209963768116,0.0,319000000.0,96000000.0,0.7836990571043917,-7350.0,818.0,116.85714285714286,190.0,2812.0,200.85714285714286,356.0,3852.0,128.4,356.0
2023-05-20,POP001L12P,0.0,319,250.0,96.0,POP,0.0,0.0,0.0,671.0,0.0,297.0,3778.000000000001,153.0,247.10928756319208,0.0,671.0,251.28571428571428,294.3648778619509,0.0,706.0,828.0666666666668,1132.8181195381806,0.0,3778.000000000001,319.0,1000.0,1200.0,521.7142857142857,241.89509729474975,319.0,1000.0,862.5714285714286,483.7875748532851,319.0,1700.0,250.0,500.0,710.0,96.0,340.0,938.0,0.0,-1.0,-153.0,-251.28571428571428,0.6088686729607273,5,20,20,5,2,-0.9749279121818236,-0.2225209339563146,-0.7907757369376986,-0.6121059825476627,0.49999999999999994,-0.8660254037844387,1,140,163573.0,740.1493212669683,1250.1105879670263,1.6889978171257654,0.7420814479638009,False,False,True,False,216.22928312629398,0.0,3027.209963768116,0.0,319000000.0,96000000.0,0.7836990571043917,-7031.0,1008.0,144.0,190.0,2837.0,202.64285714285714,356.0,3917.0,130.56666666666666,356.0
2023-05-20,POP001L12P,0.0,319,250.0,96.0,POP,0.0,0.0,0.0,671.0,0.0,297.0,3778.000000000001,153.0,247.10928756319208,0.0,671.0,251.28571428571428,294.3648778619509,0.0,706.0,828.0666666666668,1132.8181195381806,0.0,3778.000000000001,319.0,1000.0,1200.0,521.7142857142857,241.89509729474975,319.0,1000.0,862.5714285714286,483.7875748532851,319.0,1700.0,250.0,500.0,710.0,96.0,340.0,938.0,0.0,-1.0,-153.0,-251.28571428571428,0.6088686729607273,5,20,20,5,2,-0.9749279121818236,-0.2225209339563146,-0.7907757369376986,-0.6121059825476627,0.49999999999999994,-0.8660254037844387,1,140,163573.0,740.1493212669683,1250.1105879670263,1.6889978171257654,0.7420814479638009,False,False,True,False,216.22928312629398,0.0,3027.209963768116,0.0,319000000.0,96000000.0,0.7836990571043917,-6712.0,1198.0,171.14285714285714,190.0,2862.0,204.42857142857142,356.0,3982.0,132.73333333333332,356.0
2023-05-21,POP001L12P,157.0,0,778.0,718.0,POP,0.0,0.0,0.0,671.0,706.0,297.0,3057.0,79.57142857142857,100.27272334791374,0.0,200.0,212.07142857142858,264.14665631795543,0.0,706.0,707.3666666666667,991.7973751393628,0.0,3778.000000000001,319.0,1000.0,1312.0,378.85714285714283,204.79699588569997,0.0,602.0,768.8571428571429,516.0311345918359,0.0,1700.0,250.0,500.0,991.0,96.0,340.0,994.0,0.0,-0.7660208643815201,77.42857142857143,-55.071428571428584,0.37521050681948565,6,21,20,5,2,-0.7818314824680299,0.6234898018587334,-0.8978045395707417,-0.44039415155763423,0.49999999999999994,-0.8660254037844387,1,141,163573.0,740.1493212669683,1250.1105879670263,1.6889978171257654,0.7420814479638009,False,False,True,False,2455.5714285714284,0.06393623826589367,34378.0,0.004566874163576506,0.0,4.573248378514341,778000000.0,-6869.0,1231.0,175.85714285714286,190.0,2730.0,195.0,356.0,3890.0,129.66666666666666,356.0
2023-05-21,POP001L12P,157.0,0,778.0,718.0,POP,0.0,0.0,0.0,671.0,706.0,297.0,3057.0,79.57142857142857,100.27272334791374,0.0,200.0,212.07142857142858,264.14665631795543,0.0,706.0,707.3666666666667,991.7973751393628,0.0,3778.000000000001,319.0,1000.0,1312.0,378.85714285714283,204.79699588569997,0.0,602.0,768.8571428571429,516.0311345918359,0.0,1700.0,250.0,500.0,991.0,96.0,340.0,994.0,0.0,-0.7660208643815201,77.42857142857143,-55.071428571428584,0.37521050681948565,6,21,20,5,2,-0.7818314824680299,0.6234898018587334,-0.8978045395707417,-0.44039415155763423,0.49999999999999994,-0.8660254037844387,1,141,163573.0,740.1493212669683,1250.1105879670263,1.6889978171257654,0.7420814479638009,False,False,True,False,2455.5714285714284,0.06393623826589367,34378.0,0.004566874163576506,0.0,4.573248378514341,778000000.0,-7026.0,1430.0,204.28571428571428,356.0,2598.0,185.57142857142858,356.0,3798.0,126.6,356.0
2023-05-21,POP001L12P,157.0,0,778.0,718.0,POP,157.0,0.0,0.0,200.0,706.0,1128.0,3057.0,73.42857142857143,92.69638098441186,0.0,200.0,172.85714285714286,222.6749466557294,0.0,671.0,586.6666666666666,808.6442179749785,0.0,3057.0,0.0,602.0,1312.0,292.85714285714283,221.21590401793856,0.0,602.0,675.1428571428571,528.7815976582239,0.0,1700.0,778.0,759.0,991.0,718.0,1039.0,994.0,0.0,-0.21499999999999997,83.57142857142857,-15.857142857142861,0.4247933859722697,6,21,20,5,2,-0.7818314824680299,0.6234898018587334,-0.8978045395707417,-0.44039415155763423,0.49999999999999994,-0.8660254037844387,1,141,163573.0,740.1493212669683,1250.1105879670263,1.6889978171257654,0.7420814479638009,False,False,True,False,2455.5714285714284,0.06393623826589367,34378.0,0.004566874163576506,0.0,4.573248378514341,778000000.0,-7183.0,1629.0,232.71428571428572,356.0,2601.0,185.78571428571428,356.0,3731.0,124.36666666666666,356.0
2023-05-21,POP001L12P,157.0,0,778.0,718.0,POP,157.0,0.0,0.0,200.0,706.0,1128.0,3057.0,73.42857142857143,92.69638098441186,0.0,200.0,172.85714285714286,222.6749466557294,0.0,671.0,586.6666666666666,808.6442179749785,0.0,3057.0,0.0,602.0,1312.0,292.85714285714283,221.21590401793856,0.0,602.0,675.1428571428571,528.7815976582239,0.0,1700.0,778.0,759.0,991.0,718.0,1039.0,994.0,0.0,-0.21499999999999997,83.57142857142857,-15.857142857142861,0.4247933859722697,6,21,20,5,2,-0.7818314824680299,0.6234898018587334,-0.8978045395707417,-0.44039415155763423,0.49999999999999994,-0.8660254037844387,1,141,163573.0,740.1493212669683,1250.1105879670263,1.6889978171257654,0.7420814479638009,False,False,True,False,2455.5714285714284,0.06393623826589367,34378.0,0.004566874163576506,0.0,4.573248378514341,778000000.0,-7340.0,1828.0,261.14285714285717,356.0,2604.0,186.0,356.0,3664.0,122.13333333333334,356.0
2023-05-22,POP001L12P,190.0,0,80.0,312.0,POP,157.0,157.0,0.0,200.0,92.0,1128.0,1092.0,72.0,90.47098982540304,0.0,190.0,179.85714285714286,221.47472755385658,0.0,671.0,491.1,662.9106846793659,0.0,3057.0,0.0,602.0,1700.0,206.85714285714286,196.65657762659978,0.0,405.0,553.7142857142857,466.9036185456212,0.0,1700.0,778.0,759.0,1010.0,718.0,1039.0,1167.0,0.21019108280254772,-0.050000000000000044,118.0,10.142857142857139,0.4003177102444607,0,22,21,5,2,0.0,1.0,-0.9680771188662041,-0.2506525322587213,0.49999999999999994,-0.8660254037844387,0,142,163573.0,740.1493212669683,1250.1105879670263,1.6889978171257654,0.7420814479638009,False,False,True,False,2149.5595714285714,0.08839019975861293,30093.834000000003,0.006313585699771136,0.0,1.6421052545152355,80000000.0,-7530.0,1994.0,284.85714285714283,356.0,2574.0,183.85714285714286,356.0,3564.0,118.8,356.0
2023-05-22,POP001L12P,190.0,0,80.0,312.0,POP,157.0,157.0,0.0,200.0,92.0,1128.0,1092.0,72.0,90.47098982540304,0.0,190.0,179.85714285714286,221.47472755385658,0.0,671.0,491.1,662.9106846793659,0.0,3057.0,0.0,602.0,1700.0,206.85714285714286,196.65657762659978,0.0,405.0,553.7142857142857,466.9036185456212,0.0,1700.0,778.0,759.0,1010.0,718.0,1039.0,1167.0,0.21019108280254772,-0.050000000000000044,118.0,10.142857142857139,0.4003177102444607,0,22,21,5,2,0.0,1.0,-0.9680771188662041,-0.2506525322587213,0.49999999999999994,-0.8660254037844387,0,142,163573.0,740.1493212669683,1250.1105879670263,1.6889978171257654,0.7420814479638009,False,False,True,False,2149.5595714285714,0.08839019975861293,30093.834000000003,0.006313585699771136,0.0,1.6421052545152355,80000000.0,-7720.0,1829.0,261.2857142857143,356.0,2544.0,181.71428571428572,356.0,3464.0,115.46666666666667,356.0
2023-05-22,POP001L12P,190.0,0,80.0,312.0,POP,190.0,157.0,157.0,0.0,92.0,0.0,1092.0,99.14285714285714,93.71308797137729,0.0,190.0,186.85714285714286,220.02826991193564,0.0,671.0,395.53333333333336,453.9822063453122,0.0,1310.0,0.0,405.0,1700.0,149.0,188.0336849255043,0.0,405.0,432.2857142857143,353.02940138431023,0.0,1000.0,80.0,45.0,1010.0,312.0,408.0000000000001,1167.0,0.0,0.0,90.85714285714286,3.142857142857139,0.5305810369158507,0,22,21,5,2,0.0,1.0,-0.9680771188662041,-0.2506525322587213,0.49999999999999994,-0.8660254037844387,0,142,163573.0,740.1493212669683,1250.1105879670263,1.6889978171257654,0.7420814479638009,False,False,True,False,2149.5595714285714,0.08839019975861293,30093.834000000003,0.006313585699771136,0.0,1.6421052545152355,80000000.0,-7910.0,1664.0,237.71428571428572,356.0,2354.0,168.14285714285714,356.0,3825.0,127.5,551.0
2023-05-22,POP001L12P,190.0,0,80.0,312.0,POP,190.0,157.0,157.0,0.0,92.0,0.0,1092.0,99.14285714285714,93.71308797137729,0.0,190.0,186.85714285714286,220.02826991193564,0.0,671.0,395.53333333333336,453.9822063453122,0.0,1310.0,0.0,405.0,1700.0,149.0,188.0336849255043,0.0,405.0,432.2857142857143,353.02940138431023,0.0,1000.0,80.0,45.0,1010.0,312.0,408.0000000000001,1167.0,0.0,0.0,90.85714285714286,3.142857142857139,0.5305810369158507,0,22,21,5,2,0.0,1.0,-0.9680771188662041,-0.2506525322587213,0.49999999999999994,-0.8660254037844387,0,142,163573.0,740.1493212669683,1250.1105879670263,1.6889978171257654,0.7420814479638009,False,False,True,False,2149.5595714285714,0.08839019975861293,30093.834000000003,0.006313585699771136,0.0,1.6421052545152355,80000000.0,-8100.0,1499.0,214.14285714285714,356.0,2164.0,154.57142857142858,356.0,4186.0,139.53333333333333,551.0
2023-05-23,POP001L12P,356.0,0,190.0,65.0,POP,190.0,190.0,157.0,0.0,90.0,0.0,1310.0,150.0,122.97289674282577,0.0,356.0,205.85714285714286,222.4921285186226,0.0,671.0,371.0,434.5166160863922,0.0,1310.0,0.0,405.0,700.0,91.14285714285714,155.6560616352813,0.0,319.0,382.2857142857143,361.6614287023089,0.0,1000.0,80.0,45.0,700.0,312.0,408.0000000000001,137.0,0.8736842105263158,0.0,206.0,150.14285714285714,0.7286606487851321,1,23,21,5,2,0.7818314824680298,0.6234898018587336,-0.9987165071710528,-0.05064916883871355,0.49999999999999994,-0.8660254037844387,0,143,163573.0,740.1493212669683,1250.1105879670263,1.6889978171257654,0.7420814479638009,False,False,True,False,1011.7857142857143,0.3518531588474448,14165.0,0.025132368512168556,0.0,0.1825842691500442,190000000.0,-8456.0,1168.0,166.85714285714286,356.0,1808.0,129.14285714285714,356.0,4381.0,146.03333333333333,551.0
2023-05-23,POP001L12P,356.0,0,190.0,65.0,POP,190.0,190.0,157.0,0.0,90.0,0.0,1310.0,150.0,122.97289674282577,0.0,356.0,205.85714285714286,222.4921285186226,0.0,671.0,371.0,434.5166160863922,0.0,1310.0,0.0,405.0,700.0,91.14285714285714,155.6560616352813,0.0,319.0,382.2857142857143,361.6614287023089,0.0,1000.0,80.0,45.0,700.0,312.0,408.0000000000001,137.0,0.8736842105263158,0.0,206.0,150.14285714285714,0.7286606487851321,1,23,21,5,2,0.7818314824680298,0.6234898018587336,-0.9987165071710528,-0.05064916883871355,0.49999999999999994,-0.8660254037844387,0,143,163573.0,740.1493212669683,1250.1105879670263,1.6889978171257654,0.7420814479638009,False,False,True,False,1011.7857142857143,0.3518531588474448,14165.0,0.025132368512168556,0.0,0.1825842691500442,190000000.0,-8812.0,972.0,138.85714285714286,356.0,1452.0,103.71428571428571,356.0,4576.0,152.53333333333333,551.0
2023-05-23,POP001L12P,356.0,0,190.0,65.0,POP,356.0,190.0,190.0,0.0,90.0,0.0,1310.0,200.85714285714286,124.2073918511481,0.0,356.0,224.85714285714286,223.1938988492214,0.0,671.0,346.46666666666664,412.63089737834844,0.0,1310.0,0.0,319.0,700.0,45.57142857142857,120.57066688993031,0.0,319.0,332.2857142857143,362.7445442671892,0.0,1000.0,190.0,250.0,700.0,65.0,96.0,137.0,0.0,0.0,155.14285714285714,131.14285714285714,0.8932655614657822,1,23,21,5,2,0.7818314824680298,0.6234898018587336,-0.9987165071710528,-0.05064916883871355,0.49999999999999994,-0.8660254037844387,0,143,163573.0,740.1493212669683,1250.1105879670263,1.6889978171257654,0.7420814479638009,False,False,True,False,1011.7857142857143,0.3518531588474448,14165.0,0.025132368512168556,0.0,0.1825842691500442,190000000.0,-9168.0,776.0,110.85714285714286,356.0,1171.0,83.64285714285714,356.0,4260.0,142.0,551.0
2023-05-23,POP001L12P,356.0,0,190.0,65.0,POP,356.0,190.0,190.0,0.0,90.0,0.0,1310.0,200.85714285714286,124.2073918511481,0.0,356.0,224.85714285714286,223.1938988492214,0.0,671.0,346.46666666666664,412.63089737834844,0.0,1310.0,0.0,319.0,700.0,45.57142857142857,120.57066688993031,0.0,319.0,332.2857142857143,362.7445442671892,0.0,1000.0,190.0,250.0,700.0,65.0,96.0,137.0,0.0,0.0,155.14285714285714,131.14285714285714,0.8932655614657822,1,23,21,5,2,0.7818314824680298,0.6234898018587336,-0.9987165071710528,-0.05064916883871355,0.49999999999999994,-0.8660254037844387,0,143,163573.0,740.1493212669683,1250.1105879670263,1.6889978171257654,0.7420814479638009,False,False,True,False,1011.7857142857143,0.3518531588474448,14165.0,0.025132368512168556,0.0,0.1825842691500442,190000000.0,-9524.0,580.0,82.85714285714286,160.0,890.0,63.57142857142857,160.0,3944.0,131.46666666666667,551.0
2023-05-24,POP001L12P,25.0,0,206.0,366.0,POP,356.0,356.0,190.0,0.0,671.0,0.0,297.0,204.42857142857142,117.65607668514555,25.0,356.0,178.71428571428572,187.84053325644598,0.0,671.0,303.6333333333333,374.0536088568687,0.0,1310.0,0.0,319.0,1000.0,0.0,0.0,0.0,0.0,260.85714285714283,316.68107158292173,0.0,1000.0,190.0,250.0,500.0,65.0,96.0,340.0,-0.9297752808988764,0.0,-179.42857142857142,-153.71428571428572,1.143884885685696,2,24,21,5,2,0.9749279121818236,-0.22252093395631434,-0.9884683243281114,0.15142777750457667,0.49999999999999994,-0.8660254037844387,0,144,163573.0,740.1493212669683,1250.1105879670263,1.6889978171257654,0.7420814479638009,False,False,True,False,1015.4285714285713,0.024620146289766318,14215.999999999998,0.0017585818794486087,0.0,14.639999414400023,206000000.0,-9549.0,715.0,102.14285714285714,160.0,940.0,67.14285714285714,160.0,3959.0,131.96666666666667,551.0
2023-05-24,POP001L12P,25.0,0,206.0,366.0,POP,356.0,356.0,190.0,0.0,671.0,0.0,297.0,204.42857142857142,117.65607668514555,25.0,356.0,178.71428571428572,187.84053325644598,0.0,671.0,303.6333333333333,374.0536088568687,0.0,1310.0,0.0,319.0,1000.0,0.0,0.0,0.0,0.0,260.85714285714283,316.68107158292173,0.0,1000.0,190.0,250.0,500.0,65.0,96.0,340.0,-0.9297752808988764,0.0,-179.42857142857142,-153.71428571428572,1.143884885685696,2,24,21,5,2,0.9749279121818236,-0.22252093395631434,-0.9884683243281114,0.15142777750457667,0.49999999999999994,-0.8660254037844387,0,144,163573.0,740.1493212669683,1250.1105879670263,1.6889978171257654,0.7420814479638009,False,False,True,False,1015.4285714285713,0.024620146289766318,14215.999999999998,0.0017585818794486087,0.0,14.639999414400023,206000000.0,-9574.0,690.0,98.57142857142857,160.0,990.0,70.71428571428571,160.0,3974.0,132.46666666666667,551.0
2023-05-24,POP001L12P,25.0,0,206.0,366.0,POP,25.0,356.0,356.0,157.0,671.0,706.0,297.0,185.57142857142858,135.7164410855988,25.0,356.0,132.57142857142858,127.14843795629344,0.0,356.0,260.8,325.22611762618897,0.0,1128.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,189.42857142857142,240.83435555002,0.0,602.0,206.0,778.0,500.0,366.0,718.0,340.0,0.0,-0.8407643312101911,-160.57142857142858,-107.57142857142858,1.3997844721999015,2,24,21,5,2,0.9749279121818236,-0.22252093395631434,-0.9884683243281114,0.15142777750457667,0.49999999999999994,-0.8660254037844387,0,144,163573.0,740.1493212669683,1250.1105879670263,1.6889978171257654,0.7420814479638009,False,False,True,False,1015.4285714285713,0.024620146289766318,14215.999999999998,0.0017585818794486087,0.0,14.639999414400023,206000000.0,-9599.0,665.0,95.0,160.0,1030.0,73.57142857142857,160.0,3994.0,133.13333333333333,551.0
2023-05-24,POP001L12P,25.0,0,206.0,366.0,POP,25.0,356.0,356.0,157.0,671.0,706.0,297.0,185.57142857142858,135.7164410855988,25.0,356.0,132.57142857142858,127.14843795629344,0.0,356.0,260.8,325.22611762618897,0.0,1128.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,189.42857142857142,240.83435555002,0.0,602.0,206.0,778.0,500.0,366.0,718.0,340.0,0.0,-0.8407643312101911,-160.57142857142858,-107.57142857142858,1.3997844721999015,2,24,21,5,2,0.9749279121818236,-0.22252093395631434,-0.9884683243281114,0.15142777750457667,0.49999999999999994,-0.8660254037844387,0,144,163573.0,740.1493212669683,1250.1105879670263,1.6889978171257654,0.7420814479638009,False,False,True,False,1015.4285714285713,0.024620146289766318,14215.999999999998,0.0017585818794486087,0.0,14.639999414400023,206000000.0,-9624.0,640.0,91.42857142857143,160.0,1070.0,76.42857142857143,160.0,4014.0,133.8,551.0
2023-05-25,POP001L12P,160.0,0,32.0,60.00000000000001,POP,25.0,25.0,356.0,157.0,200.0,706.0,1128.0,186.0,135.61587910954637,25.0,356.0,129.71428571428572,125.96057293481188,0.0,356.0,256.23333333333335,325.6618389270228,0.0,1128.0,0.0,0.0,602.0,0.0,0.0,0.0,0.0,146.42857142857142,213.72113904509303,0.0,602.0,206.0,778.0,759.0,366.0,718.0,1039.0,5.4,0.019108280254777066,-26.0,30.285714285714278,1.4339206937913602,3,25,21,5,2,0.43388373911755823,-0.900968867902419,-0.9377521321470804,0.3473052528448203,0.49999999999999994,-0.8660254037844387,0,145,163573.0,740.1493212669683,1250.1105879670263,1.6889978171257654,0.7420814479638009,False,False,True,False,1318.5714285714287,0.12134344519508079,18460.0,0.008667388948609567,0.0,0.3749999976562501,32000000.0,-9784.0,480.0,68.57142857142857,160.0,975.0,69.64285714285714,160.0,3899.0,129.96666666666667,551.0
2023-05-25,POP001L12P,160.0,0,32.0,60.00000000000001,POP,25.0,25.0,356.0,157.0,200.0,706.0,1128.0,186.0,135.61587910954637,25.0,356.0,129.71428571428572,125.96057293481188,0.0,356.0,256.23333333333335,325.6618389270228,0.0,1128.0,0.0,0.0,602.0,0.0,0.0,0.0,0.0,146.42857142857142,213.72113904509303,0.0,602.0,206.0,778.0,759.0,366.0,718.0,1039.0,5.4,0.019108280254777066,-26.0,30.285714285714278,1.4339206937913602,3,25,21,5,2,0.43388373911755823,-0.900968867902419,-0.9377521321470804,0.3473052528448203,0.49999999999999994,-0.8660254037844387,0,145,163573.0,740.1493212669683,1250.1105879670263,1.6889978171257654,0.7420814479638009,False,False,True,False,1318.5714285714287,0.12134344519508079,18460.0,0.008667388948609567,0.0,0.3749999976562501,32000000.0,-9944.0,395.0,56.42857142857143,160.0,880.0,62.857142857142854,160.0,3784.0,126.13333333333334,551.0
2023-05-25,POP001L12P,160.0,0,32.0,60.00000000000001,POP,160.0,25.0,25.0,190.0,200.0,92.0,1128.0,181.71428571428572,135.94203946986568,25.0,356.0,126.85714285714286,124.69091456808034,0.0,356.0,251.66666666666666,326.030814424066,0.0,1128.0,0.0,0.0,602.0,0.0,0.0,0.0,0.0,103.42857142857143,171.37620079173476,0.0,405.0,32.0,80.0,759.0,60.00000000000001,312.0,1039.0,0.0,-0.1578947368421053,-21.714285714285722,33.14285714285714,1.4324324211407355,3,25,21,5,2,0.43388373911755823,-0.900968867902419,-0.9377521321470804,0.3473052528448203,0.49999999999999994,-0.8660254037844387,0,145,163573.0,740.1493212669683,1250.1105879670263,1.6889978171257654,0.7420814479638009,False,False,True,False,1318.5714285714287,0.12134344519508079,18460.0,0.008667388948609567,0.0,0.3749999976562501,32000000.0,-10104.0,310.0,44.285714285714285,160.0,810.0,57.857142857142854,160.0,3624.0,120.8,551.0
2023-05-25,POP001L12P,160.0,0,32.0,60.00000000000001,POP,160.0,25.0,25.0,190.0,200.0,92.0,1128.0,181.71428571428572,135.94203946986568,25.0,356.0,126.85714285714286,124.69091456808034,0.0,356.0,251.66666666666666,326.030814424066,0.0,1128.0,0.0,0.0,602.0,0.0,0.0,0.0,0.0,103.42857142857143,171.37620079173476,0.0,405.0,32.0,80.0,759.0,60.00000000000001,312.0,1039.0,0.0,-0.1578947368421053,-21.714285714285722,33.14285714285714,1.4324324211407355,3,25,21,5,2,0.43388373911755823,-0.900968867902419,-0.9377521321470804,0.3473052528448203,0.49999999999999994,-0.8660254037844387,0,145,163573.0,740.1493212669683,1250.1105879670263,1.6889978171257654,0.7420814479638009,False,False,True,False,1318.5714285714287,0.12134344519508079,18460.0,0.008667388948609567,0.0,0.3749999976562501,32000000.0,-10264.0,225.0,32.142857142857146,75.0,740.0,52.857142857142854,90.0,3464.0,115.46666666666667,551.0
2023-05-26,POP001L12P,0.0,0,0.0,16.0,POP,160.0,160.0,25.0,190.0,0.0,92.0,0.0,154.57142857142858,152.02834948655928,0.0,356.0,126.85714285714286,124.69091456808034,0.0,356.0,214.06666666666666,283.7890101798295,0.0,1128.0,0.0,0.0,405.0,0.0,0.0,0.0,0.0,74.5,149.31729252220148,0.0,405.0,32.0,80.0,45.0,60.00000000000001,312.0,408.0000000000001,-1.0,-1.0,-154.57142857142858,-126.85714285714286,1.2184684588634245,4,26,21,5,2,-0.433883739117558,-0.9009688679024191,-0.8486442574947509,0.5289640103269624,0.49999999999999994,-0.8660254037844387,0,146,163573.0,740.1493212669683,1250.1105879670263,1.6889978171257654,0.7420814479638009,False,False,True,False,0.7142857142857143,0.0,10.0,0.0,0.0,16000000.0,0.0,-10264.0,300.0,42.857142857142854,75.0,830.0,59.285714285714285,90.0,3464.0,115.46666666666667,551.0
2023-05-26,POP001L12P,0.0,0,0.0,16.0,POP,160.0,160.0,25.0,190.0,0.0,92.0,0.0,154.57142857142858,152.02834948655928,0.0,356.0,126.85714285714286,124.69091456808034,0.0,356.0,214.06666666666666,283.7890101798295,0.0,1128.0,0.0,0.0,405.0,0.0,0.0,0.0,0.0,74.5,149.31729252220148,0.0,405.0,32.0,80.0,45.0,60.00000000000001,312.0,408.0000000000001,-1.0,-1.0,-154.57142857142858,-126.85714285714286,1.2184684588634245,4,26,21,5,2,-0.433883739117558,-0.9009688679024191,-0.8486442574947509,0.5289640103269624,0.49999999999999994,-0.8660254037844387,0,146,163573.0,740.1493212669683,1250.1105879670263,1.6889978171257654,0.7420814479638009,False,False,True,False,0.7142857142857143,0.0,10.0,0.0,0.0,16000000.0,0.0,-10264.0,365.0,52.142857142857146,75.0,920.0,65.71428571428571,90.0,3464.0,115.46666666666667,551.0
