id,source,source_index,target,target_index,coefficient,correlation,relationship_type,lag
604,Production_rolling_mean_14,39,Factory_Issue_rolling_max_14,57,1.0,0.823922700788152,causal,0
605,Production_rolling_mean_14,39,Delivery_lag_7,59,1.0,0.6223503311894619,causal,0
606,Production_rolling_mean_14,39,Delivery_lag_14,60,1.0,0.39751150570038163,causal,0
607,Production_rolling_mean_14,39,Delivery_rolling_mean_7,65,1.0,0.8165877729629355,causal,0
608,Production_rolling_mean_14,39,Delivery_rolling_std_7,66,0.357781904283065,0.357781904283065,associated,0
609,Production_rolling_mean_14,39,Delivery_rolling_max_7,68,1.0,0.7614422402115005,causal,0
610,Production_rolling_mean_14,39,Delivery_rolling_mean_14,69,1.0,0.9418232241829507,causal,0
611,Production_rolling_mean_14,39,Delivery_rolling_min_14,71,1.0,0.7813501019132851,causal,0
612,Production_rolling_mean_14,39,Delivery_rolling_max_14,72,1.0,0.8582906019564496,causal,0
613,Production_rolling_mean_14,39,inventory_proxy,103,1.0,0.30260681628175284,causal,0
614,Production_rolling_std_14,40,Factory_Issue_rolling_std_14,55,1.0,0.6950482187136663,causal,0
615,Production_rolling_std_14,40,Delivery_rolling_std_7,66,0.3343958108663991,0.3343958108663991,associated,0
616,Production_rolling_std_14,40,Delivery_rolling_std_14,70,0.4591603944545121,0.4591603944545121,associated,0
617,Production_rolling_std_14,40,Delivery_rolling_max_14,72,1.0,0.36195475982774145,causal,0
618,Production_rolling_std_14,40,Sales_momentum_14,76,0.15137418462378002,-0.15137418462378002,associated,0
619,Production_rolling_min_14,41,Sales_rolling_mean_7,16,1.0,0.5461445517953388,causal,0
620,Production_rolling_min_14,41,Sales_rolling_mean_14,20,1.0,0.7027637865591128,causal,0
621,Production_rolling_min_14,41,Sales_rolling_mean_30,24,1.0,0.7025882264501939,causal,0
622,Production_rolling_min_14,41,Sales_rolling_std_30,25,1.0,0.535785927082894,causal,0
623,Production_rolling_min_14,41,Delivery_rolling_max_7,68,1.0,0.5902243970516438,causal,0
624,Production_rolling_min_14,41,Delivery_rolling_mean_14,69,1.0,0.8263945133501037,causal,0
625,Production_rolling_min_14,41,Delivery_rolling_max_14,72,1.0,0.6497259341124846,causal,0
626,Production_rolling_min_14,41,inventory_proxy,103,0.23091237004924553,0.23091237004924553,associated,0
627,Production_rolling_max_14,42,Sales_rolling_mean_14,20,1.0,0.5922510922504134,causal,0
628,Production_rolling_max_14,42,Sales_rolling_std_14,21,1.0,0.6059244892653519,causal,0
629,Production_rolling_max_14,42,Sales_rolling_max_14,23,1.0,0.628363267837947,causal,0
630,Production_rolling_max_14,42,Sales_rolling_mean_30,24,1.0,0.4549834165461891,causal,0
631,Production_rolling_max_14,42,Sales_rolling_std_30,25,1.0,0.5812729893489995,causal,0
632,Production_rolling_max_14,42,Sales_rolling_max_30,27,1.0,0.5817237729543122,causal,0
633,Production_rolling_max_14,42,Production_lag_14,30,1.0,0.3345616087462497,causal,0
634,Production_rolling_max_14,42,Production_rolling_min_7,37,1.0,0.7117028567160273,causal,0
635,Production_rolling_max_14,42,Production_rolling_std_14,40,1.0,0.570090000551268,causal,0
636,Production_rolling_max_14,42,Production_rolling_min_14,41,1.0,0.6271269096150737,causal,0
637,Production_rolling_max_14,42,Factory_Issue_lag_7,44,1.0,0.6885870944194663,causal,0
638,Production_rolling_max_14,42,Factory_Issue_lag_14,45,1.0,0.3611676483969726,causal,0
639,Production_rolling_max_14,42,Factory_Issue_rolling_mean_14,54,1.0,0.870988731094923,causal,0
640,Production_rolling_max_14,42,Factory_Issue_rolling_std_14,55,1.0,0.5127389473329524,causal,0
641,Production_rolling_max_14,42,Factory_Issue_rolling_max_14,57,1.0,0.8725436378552339,causal,0
642,Production_rolling_max_14,42,Delivery_lag_7,59,1.0,0.5988744175705986,causal,0
643,Production_rolling_max_14,42,Delivery_lag_14,60,1.0,0.3811489120877007,causal,0
644,Production_rolling_max_14,42,Delivery_rolling_mean_7,65,1.0,0.7092997045240024,causal,0
645,Production_rolling_max_14,42,Delivery_rolling_std_7,66,0.3497922519115396,0.3497922519115396,associated,0
646,Production_rolling_max_14,42,Delivery_rolling_max_7,68,1.0,0.703748308373032,causal,0
647,Production_rolling_max_14,42,Delivery_rolling_mean_14,69,1.0,0.8014187294913409,causal,0
648,Production_rolling_max_14,42,Delivery_rolling_std_14,70,0.30344923812001023,0.30344923812001023,associated,0
649,Production_rolling_max_14,42,Delivery_rolling_min_14,71,1.0,0.6141486738755294,causal,0
650,Production_rolling_max_14,42,Delivery_rolling_max_14,72,1.0,0.81689236157946,causal,0
651,Production_rolling_max_14,42,inventory_proxy,103,0.19203824533501343,0.19203824533501343,associated,0
652,Factory_Issue_lag_1,43,Sales_lag_2,10,1.0,0.4713984956491039,causal,0
653,Factory_Issue_lag_1,43,Sales_rolling_mean_7,16,1.0,0.6198101449536669,causal,0
654,Factory_Issue_lag_1,43,Sales_rolling_std_7,17,1.0,0.5199542617272209,causal,0
655,Factory_Issue_lag_1,43,Sales_rolling_max_7,19,1.0,0.5537902117239032,causal,0
656,Factory_Issue_lag_1,43,Sales_rolling_mean_14,20,1.0,0.6421771373030778,causal,0
657,Factory_Issue_lag_1,43,Sales_rolling_std_14,21,1.0,0.5295510821023582,causal,0
658,Factory_Issue_lag_1,43,Sales_rolling_max_14,23,1.0,0.5756675106315995,causal,0
659,Factory_Issue_lag_1,43,Sales_rolling_mean_30,24,1.0,0.49029967539801356,causal,0
660,Factory_Issue_lag_1,43,Sales_rolling_std_30,25,1.0,0.46782674545798786,causal,0
661,Factory_Issue_lag_1,43,Sales_rolling_max_30,27,1.0,0.4382862318068304,causal,0
662,Factory_Issue_lag_1,43,Production_lag_7,29,1.0,0.3527824002675617,causal,0
663,Factory_Issue_lag_1,43,Production_rolling_mean_7,35,1.0,0.7424143194681151,causal,0
664,Factory_Issue_lag_1,43,Production_rolling_std_7,36,1.0,0.3967453636634407,causal,0
665,Factory_Issue_lag_1,43,Production_rolling_min_7,37,1.0,0.6643721066794003,causal,0
666,Factory_Issue_lag_1,43,Production_rolling_mean_14,39,1.0,0.6283772569347732,causal,0
667,Factory_Issue_lag_1,43,Production_rolling_std_14,40,1.0,0.241538979073792,causal,0
668,Factory_Issue_lag_1,43,Production_rolling_min_14,41,1.0,0.5226780232574147,causal,0
669,Factory_Issue_lag_1,43,Production_rolling_max_14,42,1.0,0.5901883990174381,causal,0
670,Factory_Issue_lag_1,43,Factory_Issue_rolling_mean_7,50,1.0,0.7668789937248063,causal,0
671,Factory_Issue_lag_1,43,Factory_Issue_rolling_std_7,51,1.0,0.4685047913269019,causal,0
672,Factory_Issue_lag_1,43,Factory_Issue_rolling_min_7,52,1.0,0.5957065769496358,causal,0
673,Factory_Issue_lag_1,43,Factory_Issue_rolling_max_7,53,1.0,0.7211048515962164,causal,0
674,Factory_Issue_lag_1,43,Factory_Issue_rolling_mean_14,54,1.0,0.6308406351357991,causal,0
675,Factory_Issue_lag_1,43,Factory_Issue_rolling_min_14,56,1.0,0.4966256186931718,causal,0
676,Factory_Issue_lag_1,43,Factory_Issue_rolling_max_14,57,1.0,0.5724302774282681,causal,0
677,Factory_Issue_lag_1,43,Delivery_lag_1,58,1.0,0.7308260384387427,causal,0
678,Factory_Issue_lag_1,43,Delivery_rolling_mean_7,65,1.0,0.7570054622079438,causal,0
679,Factory_Issue_lag_1,43,Delivery_rolling_std_7,66,1.0,0.361210392309516,causal,0
680,Factory_Issue_lag_1,43,Delivery_rolling_min_7,67,1.0,0.6336950275337646,causal,0
681,Factory_Issue_lag_1,43,Delivery_rolling_max_7,68,1.0,0.6872030447187233,causal,0
682,Factory_Issue_lag_1,43,Delivery_rolling_mean_14,69,1.0,0.6621155461346689,causal,0
683,Factory_Issue_lag_1,43,Delivery_rolling_min_14,71,1.0,0.5666553456311411,causal,0
684,Factory_Issue_lag_1,43,Delivery_rolling_max_14,72,1.0,0.6100344150827537,causal,0
685,Factory_Issue_lag_1,43,production_sales_ratio,100,1.0,0.3317755184470359,causal,0
686,Factory_Issue_lag_1,43,delivery_sales_ratio,101,1.0,0.28134789478337185,causal,0
687,Factory_Issue_lag_7,44,Factory_Issue,1,1.0,0.36874655598469747,causal,0
688,Factory_Issue_lag_7,44,Sales_rolling_std_7,17,1.0,0.3264443098413531,causal,0
689,Factory_Issue_lag_7,44,Sales_rolling_mean_14,20,1.0,0.4333617211474345,causal,0
690,Factory_Issue_lag_7,44,Sales_rolling_std_14,21,1.0,0.474622201152714,causal,0
691,Factory_Issue_lag_7,44,Sales_rolling_max_14,23,1.0,0.474799050535001,causal,0
692,Factory_Issue_lag_7,44,Sales_rolling_mean_30,24,1.0,0.42819277687594326,causal,0
693,Factory_Issue_lag_7,44,Sales_rolling_std_30,25,1.0,0.4874236705505349,causal,0
694,Factory_Issue_lag_7,44,Sales_rolling_max_30,27,1.0,0.5181189679472133,causal,0
695,Factory_Issue_lag_7,44,Production_lag_1,28,0.32256707265930906,0.32256707265930906,associated,0
696,Factory_Issue_lag_7,44,Production_lag_14,30,1.0,0.43290723395870023,causal,0
697,Factory_Issue_lag_7,44,Production_rolling_std_14,40,1.0,0.30286015581667053,causal,0
698,Factory_Issue_lag_7,44,Production_rolling_min_14,41,1.0,0.5187694204298974,causal,0
699,Factory_Issue_lag_7,44,Factory_Issue_lag_1,43,1.0,0.34988955641069885,causal,0
700,Factory_Issue_lag_7,44,Factory_Issue_lag_14,45,1.0,0.42791685527931966,causal,0
701,Factory_Issue_lag_7,44,Factory_Issue_rolling_mean_14,54,1.0,0.6991012789495228,causal,0
702,Factory_Issue_lag_7,44,Factory_Issue_rolling_min_14,56,1.0,0.5235413947678392,causal,0
703,Factory_Issue_lag_7,44,Factory_Issue_rolling_max_14,57,1.0,0.6606643051019184,causal,0
704,Factory_Issue_lag_7,44,Delivery_lag_7,59,1.0,0.7442262740600891,causal,0
705,Factory_Issue_lag_7,44,Delivery_rolling_mean_14,69,1.0,0.6291005846439368,causal,0
706,Factory_Issue_lag_7,44,Delivery_rolling_min_14,71,1.0,0.48766022622944943,causal,0
707,Factory_Issue_lag_7,44,Delivery_rolling_max_14,72,1.0,0.6502343733769667,causal,0
708,Factory_Issue_lag_7,44,day_of_week_sin,78,1.0,0.23964119861478778,causal,0
709,Factory_Issue_lag_7,44,inventory_proxy,103,1.0,0.1922072308140408,causal,0
710,Factory_Issue_lag_14,45,Sales_rolling_std_14,21,1.0,0.2718295088192731,causal,0
711,Factory_Issue_lag_14,45,Sales_rolling_max_14,23,1.0,0.21242185692023138,causal,0
712,Factory_Issue_lag_14,45,Sales_rolling_mean_30,24,1.0,0.3319904969714548,causal,0
713,Factory_Issue_lag_14,45,Sales_rolling_std_30,25,1.0,0.4571262142766353,causal,0
714,Factory_Issue_lag_14,45,Sales_rolling_max_30,27,1.0,0.538146097262006,causal,0
715,Factory_Issue_lag_14,45,Production_rolling_std_7,36,1.0,-0.18895844034718362,causal,0
716,Factory_Issue_lag_14,45,Production_rolling_min_14,41,1.0,0.3431349512625272,causal,0
717,Factory_Issue_lag_14,45,Factory_Issue_rolling_mean_7,50,1.0,0.24706288955266625,causal,0
718,Factory_Issue_lag_14,45,Factory_Issue_rolling_min_7,52,1.0,0.3088049605698352,causal,0
719,Factory_Issue_lag_14,45,Delivery_lag_14,60,1.0,0.7752615846343501,causal,0
720,Factory_Issue_lag_14,45,Delivery_rolling_max_7,68,1.0,0.24791769178975406,causal,0
721,Factory_Issue_lag_14,45,Delivery_rolling_mean_14,69,1.0,0.36278746069366197,causal,0
722,Factory_Issue_lag_14,45,Delivery_rolling_min_14,71,1.0,0.3452921153228682,causal,0
723,Factory_Issue_lag_14,45,Delivery_rolling_max_14,72,1.0,0.43396105836328,causal,0
724,Factory_Issue_lag_14,45,inventory_proxy,103,1.0,0.27476617007673765,causal,0
725,Factory_Issue_rolling_mean_1,46,Factory_Issue,1,1.0,1.0,causal,0
726,Factory_Issue_rolling_mean_1,46,Factory_Issue_rolling_std_7,51,1.0,0.4667909568860353,causal,0
727,Factory_Issue_rolling_min_1,48,Factory_Issue,1,1.0,1.0,causal,0
728,Factory_Issue_rolling_min_1,48,Factory_Issue_rolling_mean_1,46,1.0,1.0,causal,0
729,Factory_Issue_rolling_min_1,48,Factory_Issue_rolling_std_7,51,1.0,0.4667909568860353,causal,0
730,Factory_Issue_rolling_max_1,49,Factory_Issue,1,1.0,1.0,causal,0
731,Factory_Issue_rolling_max_1,49,Factory_Issue_rolling_mean_1,46,1.0,1.0,causal,0
732,Factory_Issue_rolling_max_1,49,Factory_Issue_rolling_min_1,48,1.0,1.0,causal,0
733,Factory_Issue_rolling_max_1,49,Factory_Issue_rolling_std_7,51,1.0,0.4667909568860353,causal,0
734,Factory_Issue_rolling_mean_7,50,Sales_rolling_mean_7,16,1.0,0.6562298925405154,causal,0
735,Factory_Issue_rolling_mean_7,50,Sales_rolling_std_7,17,1.0,0.6131366086638333,causal,0
736,Factory_Issue_rolling_mean_7,50,Sales_rolling_mean_14,20,1.0,0.7895614557388052,causal,0
737,Factory_Issue_rolling_mean_7,50,Sales_rolling_std_14,21,1.0,0.7145752121830089,causal,0
738,Factory_Issue_rolling_mean_7,50,Sales_rolling_max_14,23,1.0,0.7582786586130416,causal,0
739,Factory_Issue_rolling_mean_7,50,Sales_rolling_mean_30,24,1.0,0.6439962288819613,causal,0
740,Factory_Issue_rolling_mean_7,50,Sales_rolling_std_30,25,1.0,0.6841357013634161,causal,0
741,Factory_Issue_rolling_mean_7,50,Sales_rolling_max_30,27,1.0,0.6490315843890131,causal,0
742,Factory_Issue_rolling_mean_7,50,Production_lag_7,29,1.0,0.5744430073839866,causal,0
743,Factory_Issue_rolling_mean_7,50,Production_rolling_std_7,36,1.0,0.4322601535630172,causal,0
744,Factory_Issue_rolling_mean_7,50,Production_rolling_min_7,37,1.0,0.8719610291929156,causal,0
745,Factory_Issue_rolling_mean_7,50,Production_rolling_mean_14,39,1.0,0.883521523121594,causal,0
746,Factory_Issue_rolling_mean_7,50,Production_rolling_std_14,40,1.0,0.3319219450589009,causal,0
747,Factory_Issue_rolling_mean_7,50,Production_rolling_min_14,41,1.0,0.7177281957854382,causal,0
748,Factory_Issue_rolling_mean_7,50,Production_rolling_max_14,42,1.0,0.8431646785910112,causal,0
749,Factory_Issue_rolling_mean_7,50,Factory_Issue_lag_7,44,1.0,0.5748945733157931,causal,0
750,Factory_Issue_rolling_mean_7,50,Factory_Issue_rolling_std_7,51,1.0,0.5096944778206653,causal,0
751,Factory_Issue_rolling_mean_7,50,Factory_Issue_rolling_max_7,53,1.0,0.9010475642534336,causal,0
752,Factory_Issue_rolling_mean_7,50,Factory_Issue_rolling_mean_14,54,1.0,0.8944140051636409,causal,0
753,Factory_Issue_rolling_mean_7,50,Factory_Issue_rolling_std_14,55,1.0,0.3903628616129736,causal,0
754,Factory_Issue_rolling_mean_7,50,Factory_Issue_rolling_min_14,56,1.0,0.7135623262377659,causal,0
755,Factory_Issue_rolling_mean_7,50,Factory_Issue_rolling_max_14,57,1.0,0.7991339296181598,causal,0
756,Factory_Issue_rolling_mean_7,50,Delivery_lag_7,59,1.0,0.5407123645762201,causal,0
757,Factory_Issue_rolling_mean_7,50,Delivery_rolling_mean_7,65,1.0,0.9257867697502801,causal,0
758,Factory_Issue_rolling_mean_7,50,Delivery_rolling_std_7,66,0.43516952779944823,0.43516952779944823,associated,0
759,Factory_Issue_rolling_mean_7,50,Delivery_rolling_min_7,67,1.0,0.8097971298670132,causal,0
760,Factory_Issue_rolling_mean_7,50,Delivery_rolling_max_7,68,1.0,0.8579760480639667,causal,0
761,Factory_Issue_rolling_mean_7,50,Delivery_rolling_mean_14,69,1.0,0.8882857552628204,causal,0
762,Factory_Issue_rolling_mean_7,50,Delivery_rolling_min_14,71,1.0,0.7249489515121885,causal,0
763,Factory_Issue_rolling_mean_7,50,Delivery_rolling_max_14,72,1.0,0.8439436220466857,causal,0
764,Factory_Issue_rolling_std_7,51,Sales_rolling_mean_7,16,0.40629808419744823,0.40629808419744823,associated,0
765,Factory_Issue_rolling_std_7,51,Sales_rolling_mean_14,20,0.4901276008913428,0.4901276008913428,associated,0
766,Factory_Issue_rolling_std_7,51,Sales_rolling_std_30,25,0.3506361538154206,0.3506361538154206,associated,0
767,Factory_Issue_rolling_std_7,51,Sales_rolling_max_30,27,0.2949674766821353,0.2949674766821353,associated,0
768,Factory_Issue_rolling_std_7,51,Production_rolling_std_14,40,1.0,0.5302221282163518,causal,0
769,Factory_Issue_rolling_std_7,51,Production_rolling_max_14,42,1.0,0.49501759933307077,causal,0
770,Factory_Issue_rolling_std_7,51,Factory_Issue_rolling_mean_14,54,0.39119991417153577,0.39119991417153577,associated,0
771,Factory_Issue_rolling_std_7,51,Factory_Issue_rolling_std_14,55,1.0,0.6639743359550668,causal,0
772,Factory_Issue_rolling_std_7,51,Factory_Issue_rolling_max_14,57,1.0,0.5208533625985642,causal,0
773,Factory_Issue_rolling_std_7,51,Delivery_rolling_std_7,66,1.0,0.594811884897884,causal,0
774,Factory_Issue_rolling_std_7,51,Delivery_rolling_max_7,68,1.0,0.6170262263287464,causal,0
775,Factory_Issue_rolling_std_7,51,Delivery_rolling_mean_14,69,1.0,0.46700095639750444,causal,0
776,Factory_Issue_rolling_std_7,51,Delivery_rolling_std_14,70,0.38687148004239275,0.38687148004239275,associated,0
777,Factory_Issue_rolling_std_7,51,Delivery_rolling_max_14,72,1.0,0.49094920565623035,causal,0
778,Factory_Issue_rolling_std_7,51,quarter_cos,87,0.17257130685474,0.17257130685474,associated,0
779,Factory_Issue_rolling_min_7,52,Sales_rolling_mean_7,16,1.0,0.524307376014327,causal,0
780,Factory_Issue_rolling_min_7,52,Sales_rolling_std_7,17,1.0,0.4768701625679792,causal,0
781,Factory_Issue_rolling_min_7,52,Sales_rolling_max_7,19,1.0,0.5124082038488114,causal,0
782,Factory_Issue_rolling_min_7,52,Sales_rolling_mean_14,20,1.0,0.6512199571773853,causal,0
783,Factory_Issue_rolling_min_7,52,Sales_rolling_std_14,21,1.0,0.5664683820546175,causal,0
784,Factory_Issue_rolling_min_7,52,Sales_rolling_max_14,23,1.0,0.6425893777682253,causal,0
785,Factory_Issue_rolling_min_7,52,Sales_rolling_mean_30,24,1.0,0.5753384162446699,causal,0
786,Factory_Issue_rolling_min_7,52,Sales_rolling_std_30,25,1.0,0.637073043048251,causal,0
787,Factory_Issue_rolling_min_7,52,Sales_rolling_max_30,27,1.0,0.6274247841793111,causal,0
788,Factory_Issue_rolling_min_7,52,Production_lag_7,29,1.0,0.5101994516041858,causal,0
789,Factory_Issue_rolling_min_7,52,Production_rolling_std_7,36,1.0,0.21721016860470685,causal,0
790,Factory_Issue_rolling_min_7,52,Production_rolling_min_7,37,1.0,0.8057525817751443,causal,0
791,Factory_Issue_rolling_min_7,52,Production_rolling_mean_14,39,1.0,0.767346264918816,causal,0
792,Factory_Issue_rolling_min_7,52,Production_rolling_min_14,41,1.0,0.7149601734191546,causal,0
793,Factory_Issue_rolling_min_7,52,Production_rolling_max_14,42,1.0,0.728378509763568,causal,0
794,Factory_Issue_rolling_min_7,52,Factory_Issue_lag_7,44,1.0,0.5773150648016279,causal,0
795,Factory_Issue_rolling_min_7,52,Factory_Issue_rolling_mean_7,50,1.0,0.8640113866037948,causal,0
796,Factory_Issue_rolling_min_7,52,Factory_Issue_rolling_max_7,53,1.0,0.6640541629534314,causal,0
797,Factory_Issue_rolling_min_7,52,Factory_Issue_rolling_mean_14,54,1.0,0.8285342776630611,causal,0
798,Factory_Issue_rolling_min_7,52,Factory_Issue_rolling_min_14,56,1.0,0.7995133254646596,causal,0
799,Factory_Issue_rolling_min_7,52,Factory_Issue_rolling_max_14,57,1.0,0.7054162338015209,causal,0
800,Factory_Issue_rolling_min_7,52,Delivery_lag_1,58,1.0,0.5199341466092663,causal,0
801,Factory_Issue_rolling_min_7,52,Delivery_lag_7,59,1.0,0.4796099063466308,causal,0
802,Factory_Issue_rolling_min_7,52,Delivery_rolling_mean_7,65,1.0,0.7765173114317038,causal,0
803,Factory_Issue_rolling_min_7,52,Delivery_rolling_min_7,67,1.0,0.7329082857673622,causal,0
804,Factory_Issue_rolling_min_7,52,Delivery_rolling_max_7,68,1.0,0.6904680456438876,causal,0
805,Factory_Issue_rolling_min_7,52,Delivery_rolling_mean_14,69,1.0,0.7626087683549432,causal,0
806,Factory_Issue_rolling_min_7,52,Delivery_rolling_min_14,71,1.0,0.6420884453350658,causal,0
807,Factory_Issue_rolling_min_7,52,Delivery_rolling_max_14,72,1.0,0.745438104841081,causal,0
808,Factory_Issue_rolling_max_7,53,Sales_rolling_mean_7,16,1.0,0.5969415648773493,causal,0
809,Factory_Issue_rolling_max_7,53,Sales_rolling_mean_14,20,1.0,0.7134371136627695,causal,0
810,Factory_Issue_rolling_max_7,53,Sales_rolling_std_14,21,1.0,0.7604863233777976,causal,0
811,Factory_Issue_rolling_max_7,53,Sales_rolling_max_14,23,1.0,0.7621381340501222,causal,0
812,Factory_Issue_rolling_max_7,53,Sales_rolling_mean_30,24,1.0,0.5371339153444395,causal,0
813,Factory_Issue_rolling_max_7,53,Sales_rolling_std_30,25,1.0,0.6651292751348347,causal,0
814,Factory_Issue_rolling_max_7,53,Sales_rolling_max_30,27,1.0,0.6205866297574579,causal,0
815,Factory_Issue_rolling_max_7,53,Production_lag_7,29,1.0,0.5604118185617507,causal,0
816,Factory_Issue_rolling_max_7,53,Production_rolling_min_7,37,1.0,0.7170930272010633,causal,0
817,Factory_Issue_rolling_max_7,53,Production_rolling_mean_14,39,1.0,0.783898709043572,causal,0
818,Factory_Issue_rolling_max_7,53,Production_rolling_std_14,40,1.0,0.45767806210064327,causal,0
819,Factory_Issue_rolling_max_7,53,Production_rolling_min_14,41,1.0,0.5068095491353715,causal,0
820,Factory_Issue_rolling_max_7,53,Production_rolling_max_14,42,1.0,0.8023798028899571,causal,0
821,Factory_Issue_rolling_max_7,53,Factory_Issue_lag_7,44,1.0,0.5202079098742037,causal,0
822,Factory_Issue_rolling_max_7,53,Factory_Issue_rolling_std_7,51,1.0,0.782084738446981,causal,0
823,Factory_Issue_rolling_max_7,53,Factory_Issue_rolling_mean_14,54,1.0,0.7735719262866755,causal,0
824,Factory_Issue_rolling_max_7,53,Factory_Issue_rolling_std_14,55,1.0,0.5898732889535889,causal,0
825,Factory_Issue_rolling_max_7,53,Factory_Issue_rolling_min_14,56,1.0,0.4989091009813711,causal,0
826,Factory_Issue_rolling_max_7,53,Factory_Issue_rolling_max_14,57,1.0,0.8320661904976693,causal,0
827,Factory_Issue_rolling_max_7,53,Delivery_lag_7,59,1.0,0.5158164824429112,causal,0
828,Factory_Issue_rolling_max_7,53,Delivery_rolling_mean_7,65,1.0,0.8192827208523975,causal,0
829,Factory_Issue_rolling_max_7,53,Delivery_rolling_std_7,66,1.0,0.5769162566568163,causal,0
830,Factory_Issue_rolling_max_7,53,Delivery_rolling_max_7,68,1.0,0.8669284882445675,causal,0
831,Factory_Issue_rolling_max_7,53,Delivery_rolling_mean_14,69,1.0,0.7846856226771493,causal,0
832,Factory_Issue_rolling_max_7,53,Delivery_rolling_std_14,70,1.0,0.3997427369613277,causal,0
833,Factory_Issue_rolling_max_7,53,Delivery_rolling_min_14,71,1.0,0.5444612604400715,causal,0
834,Factory_Issue_rolling_max_7,53,Delivery_rolling_max_14,72,1.0,0.8213617658093829,causal,0
835,Factory_Issue_rolling_mean_14,54,Sales_rolling_mean_7,16,1.0,0.53659068067876,causal,0
836,Factory_Issue_rolling_mean_14,54,Sales_rolling_std_7,17,1.0,0.5244341420169268,causal,0
837,Factory_Issue_rolling_mean_14,54,Sales_rolling_mean_14,20,1.0,0.7587156695200462,causal,0
838,Factory_Issue_rolling_mean_14,54,Sales_rolling_std_14,21,1.0,0.6645724564935127,causal,0
839,Factory_Issue_rolling_mean_14,54,Sales_rolling_max_14,23,1.0,0.6979345020177861,causal,0
840,Factory_Issue_rolling_mean_14,54,Sales_rolling_mean_30,24,1.0,0.7269011440926628,causal,0
841,Factory_Issue_rolling_mean_14,54,Sales_rolling_std_30,25,1.0,0.7375176215275058,causal,0
842,Factory_Issue_rolling_mean_14,54,Sales_rolling_max_30,27,1.0,0.716949099899377,causal,0
843,Factory_Issue_rolling_mean_14,54,Production_lag_14,30,1.0,0.4117936910684758,causal,0
844,Factory_Issue_rolling_mean_14,54,Production_rolling_min_7,37,1.0,0.7953921702126284,causal,0
845,Factory_Issue_rolling_mean_14,54,Production_rolling_std_14,40,1.0,0.3006400719091776,causal,0
846,Factory_Issue_rolling_mean_14,54,Production_rolling_min_14,41,1.0,0.8289776519531953,causal,0
847,Factory_Issue_rolling_mean_14,54,Factory_Issue_lag_14,45,1.0,0.4325492896583603,causal,0
848,Factory_Issue_rolling_mean_14,54,Factory_Issue_rolling_std_7,51,0.39119991417153577,0.39119991417153577,associated,0
849,Factory_Issue_rolling_mean_14,54,Factory_Issue_rolling_max_14,57,1.0,0.8426667956376833,causal,0
850,Factory_Issue_rolling_mean_14,54,Delivery_lag_7,59,1.0,0.6179925562106555,causal,0
851,Factory_Issue_rolling_mean_14,54,Delivery_lag_14,60,1.0,0.42826524340179156,causal,0
852,Factory_Issue_rolling_mean_14,54,Delivery_rolling_mean_7,65,1.0,0.8280633273458308,causal,0
853,Factory_Issue_rolling_mean_14,54,Delivery_rolling_std_7,66,0.40845698727347013,0.40845698727347013,associated,0
854,Factory_Issue_rolling_mean_14,54,Delivery_rolling_max_7,68,1.0,0.7891273538560448,causal,0
855,Factory_Issue_rolling_mean_14,54,Delivery_rolling_mean_14,69,1.0,0.9583162515008709,causal,0
856,Factory_Issue_rolling_mean_14,54,Delivery_rolling_min_14,71,1.0,0.7868761319976163,causal,0
857,Factory_Issue_rolling_mean_14,54,Delivery_rolling_max_14,72,1.0,0.8903448465688115,causal,0
858,Factory_Issue_rolling_mean_14,54,inventory_proxy,103,0.26104587899533443,0.26104587899533443,associated,0
859,Factory_Issue_rolling_std_14,55,Factory_Issue,1,0.2842124070786648,0.2842124070786648,associated,0
860,Factory_Issue_rolling_min_14,56,Sales_rolling_mean_7,16,1.0,0.5076523926966298,causal,0
861,Factory_Issue_rolling_min_14,56,Sales_rolling_std_7,17,1.0,0.4170390919065258,causal,0
862,Factory_Issue_rolling_min_14,56,Sales_rolling_max_7,19,1.0,0.4629195774762884,causal,0
863,Factory_Issue_rolling_min_14,56,Sales_rolling_mean_14,20,1.0,0.6626393073226369,causal,0
864,Factory_Issue_rolling_min_14,56,Sales_rolling_std_14,21,1.0,0.45961351142234325,causal,0
865,Factory_Issue_rolling_min_14,56,Sales_rolling_max_14,23,1.0,0.5478061099014547,causal,0
866,Factory_Issue_rolling_min_14,56,Sales_rolling_mean_30,24,1.0,0.688892545000014,causal,0
867,Factory_Issue_rolling_min_14,56,Sales_rolling_std_30,25,1.0,0.5943531194775101,causal,0
868,Factory_Issue_rolling_min_14,56,Sales_rolling_max_30,27,1.0,0.5959937651877729,causal,0
869,Factory_Issue_rolling_min_14,56,Production_lag_14,30,1.0,0.39099908265556144,causal,0
870,Factory_Issue_rolling_min_14,56,Production_rolling_min_7,37,1.0,0.7263956048032802,causal,0
871,Factory_Issue_rolling_min_14,56,Production_rolling_min_14,41,1.0,0.8687843865737532,causal,0
872,Factory_Issue_rolling_min_14,56,Production_rolling_max_14,42,1.0,0.6491812146521589,causal,0
873,Factory_Issue_rolling_min_14,56,Factory_Issue_lag_14,45,1.0,0.43355072044299764,causal,0
874,Factory_Issue_rolling_min_14,56,Factory_Issue_rolling_mean_14,54,1.0,0.8515420693749192,causal,0
875,Factory_Issue_rolling_min_14,56,Factory_Issue_rolling_max_14,57,1.0,0.5969202428761252,causal,0
